almacen_nombre,almacen_ciudad,almacen_tipo,lote_codigo,medicamento_nombre,cantidad_disponible
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L43862,Vacuna Papiloma Humano Tableta,2465
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L45818,Filgrastim Ampolla,2729
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L49507,Rituximab Suspensión inyectable,3491
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L49893,Toxina Botulínica Tableta,168
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L50846,Enoxaparina Suspensión inyectable,3834
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L51467,Insulina NPH Vial,155
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L53025,Vacuna Hepatitis B Suspensión inyectable,3327
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L56025,Calcitonina Ampolla,3867
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L56357,Trastuzumab Tableta,1790
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L58629,Somatostatina Suspensión inyectable,2862
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L62521,Filgrastim Jarabe,3619
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L62640,Vacuna Meningococo Tableta,4925
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L64008,Vacuna Varicela Ampolla,1188
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L64377,Filgrastim Jarabe,935
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L65936,Enoxaparina Tableta,908
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L71433,Heparina Sódica Jarabe,939
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L72277,Infliximab Tableta,3422
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L73156,Vacuna Neumococo Tableta,2419
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L73335,Vacuna Polio Inactivada Jeringa prellenada,4378
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L74251,Bevacizumab Jarabe,4818
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L75771,Vacuna Varicela Ampolla,3678
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L79827,Enoxaparina Jarabe,4094
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L82309,Infliximab Vial,397
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L84177,Vacuna Fiebre Amarilla Jarabe,3060
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L85248,Calcitonina Ampolla,1875
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L89730,Vacuna Varicela Jeringa prellenada,3025
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L89905,Vacuna Triple Viral Suspensión inyectable,4914
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L91205,Vacuna Influenza Ampolla,4848
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L93130,Rituximab Suspensión inyectable,2899
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L93606,Filgrastim Jeringa prellenada,3858
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L93611,Rituximab Jarabe,366
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L95175,Vacuna Fiebre Amarilla Tableta,3283
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L95841,Bevacizumab Jarabe,648
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L98452,Trastuzumab Tableta,4449
Unidad de Salud Pereira 3,Pereira,Unidad de salud,L99687,Adalimumab Suspensión inyectable,2979
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L13534,Vacuna Polio Inactivada Jarabe,4477
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L13804,Bevacizumab Jeringa prellenada,3203
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L14278,Etanercept Tableta,362
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L15482,Filgrastim Jeringa prellenada,746
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L16629,Enoxaparina Ampolla,2620
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L19961,Desmopresina Jarabe,2807
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L25292,Toxina Botulínica Jarabe,1131
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L25906,Infliximab Tableta,3129
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L27038,Filgrastim Suspensión inyectable,4088
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L33788,Calcitonina Ampolla,1716
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L38361,Vacuna Varicela Jarabe,2816
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L39038,Vacuna Neumococo Vial,1580
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L39219,Toxina Botulínica Jeringa prellenada,579
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L41266,Vacuna Triple Viral Tableta,3578
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L43065,Bevacizumab Jarabe,2664
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L45614,Vacuna COVID-19 Jarabe,3923
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L45665,Vacuna Rotavirus Vial,4740
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L48974,Infliximab Vial,3643
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L49651,Vacuna Hepatitis B Tableta,2322
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L49829,Vacuna COVID-19 Ampolla,3477
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L51467,Insulina NPH Vial,808
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L52906,Adalimumab Jeringa prellenada,3960
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L56898,Insulina NPH Suspensión inyectable,4502
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L62976,Vacuna Hepatitis B Ampolla,2953
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L66450,Enoxaparina Suspensión inyectable,4851
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L67733,Vacuna Meningococo Tableta,4597
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L68991,Vacuna Meningococo Jarabe,3923
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L70552,Vacuna Hepatitis B Tableta,1551
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L77889,Vacuna Fiebre Amarilla Ampolla,429
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L82199,Insulina NPH Jarabe,4022
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L82309,Infliximab Vial,447
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L85243,Vacuna Fiebre Amarilla Jarabe,1195
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L86619,Vacuna DPT Tableta,1932
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L89905,Vacuna Triple Viral Suspensión inyectable,4899
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L91183,Insulina NPH Suspensión inyectable,1785
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L93283,Filgrastim Jarabe,321
Unidad de Salud Santa Marta 24,Santa Marta,Unidad de salud,L95215,Somatostatina Vial,3191
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L10800,Enoxaparina Jarabe,3032
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L14278,Etanercept Tableta,1605
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L14852,Eritropoyetina Jarabe,726
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L16629,Enoxaparina Ampolla,1182
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L16658,Vacuna Neumococo Tableta,2674
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L16764,Infliximab Vial,1436
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L17355,Vacuna Varicela Jeringa prellenada,2453
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L21188,Desmopresina Tableta,2312
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L25129,Vacuna DPT Tableta,837
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L26199,Vacuna Polio Inactivada Jarabe,69
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L29340,Rituximab Ampolla,3986
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L39949,Desmopresina Suspensión inyectable,3173
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L43065,Bevacizumab Jarabe,1184
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L43092,Vacuna Fiebre Amarilla Jeringa prellenada,3696
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L44687,Vacuna DPT Suspensión inyectable,308
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L45665,Vacuna Rotavirus Vial,2371
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L46208,Filgrastim Jarabe,1326
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L46930,Vacuna COVID-19 Suspensión inyectable,3618
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L47752,Filgrastim Jeringa prellenada,3472
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L56955,Vacuna Fiebre Amarilla Jarabe,39
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L62383,Eritropoyetina Jarabe,2409
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L64008,Vacuna Varicela Ampolla,3075
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L67654,Calcitonina Ampolla,3058
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L67711,Heparina Sódica Tableta,3623
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L69087,Calcitonina Ampolla,3540
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L70332,Desmopresina Jarabe,2063
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L75597,Vacuna COVID-19 Suspensión inyectable,3046
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L84000,Filgrastim Jeringa prellenada,3391
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L85748,Trastuzumab Tableta,1697
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L88193,Trastuzumab Tableta,3598
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L88222,Vacuna Varicela Ampolla,1646
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L89822,Vacuna Influenza Ampolla,4294
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L91183,Insulina NPH Suspensión inyectable,4684
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L91381,Vacuna Varicela Jarabe,3223
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L91927,Vacuna DPT Tableta,3192
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L96646,Vacuna Hepatitis B Ampolla,2899
Unidad de Salud Santa Marta 6,Santa Marta,Unidad de salud,L98039,Filgrastim Jeringa prellenada,3453
